fecha_registro,origen_registro,orden_buscada,orden_suministro,tipo_entrega,entidad,almacen_clues_destino,clues_destino,unidad_destino,proveedor,orden,clave_cnis,descripcion,piezas_emitidas,piezas_recibidas_ol,piezas_entregadas_clues,tipo_red,grupo_terapeutico,estatus_operativo,estatus_base,origen_compendio,operador_logistico,estatus_recepcion_ol,estatus_entrega_estado,estatus_incidencia_completa,tipo_incidencia,atribuible_a,estatus_incidencia,responsable,observaciones,pdf_cedula_rechazo,pdf_correo_seguimiento
2026-05-14,CARGA EXCEL,IMB-18-01-2026-18085494-U013,IMB-18-01-2026-18085494-U013,,NAYARIT,NTIMB000015-HOSPITAL DE LA MUJER,,,,IMB-18-01-2026-18085494-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE RECIBIO EL INSUMO,,
2026-05-14,CARGA EXCEL,IMB-23-02-2026-23105468-U013,IMB-23-02-2026-23105468-U013,,QUINTANA ROO,QRSSA017564-ALMACÉN ESTATAL DE LOS SERVICIOS ESTATALES DE SALUD ,,,,IMB-23-02-2026-23105468-U013,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,Rechazado por sobreabasto.,,
2026-05-14,CARGA EXCEL,EPY-31-01-2025-31014628-SAEPGC,EPY-31-01-2025-31014628-SAEPGC,,CHIAPAS,CSSSA009244-HOSPITAL GENERAL TAPACHULA,,,,EPY-31-01-2025-31014628-SAEPGC,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE RECIBIO EL INSUMO,,
2026-05-15,CARGA EXCEL,EPY-31-02-2026-31119696-SAEAC,EPY-31-02-2026-31119696-SAEAC,,QUINTANA ROO,YNIMB000012-HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE LA PENÍNSULA DE YUCATÁN,,,,EPY-31-02-2026-31119696-SAEAC,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE RECIBIO EL INSUMO,,
2026-05-15,CARGA EXCEL,EPY-31-02-2026-31119685-SAEAC,EPY-31-02-2026-31119685-SAEAC,,QUINTANA ROO,YNIMB000012-HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE LA PENÍNSULA DE YUCATÁN,,,,EPY-31-02-2026-31119685-SAEAC,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE RECIBIO EL INSUMO,,
2026-05-15,CARGA EXCEL,EPY-31-02-2026-31119686-SAEAC,EPY-31-02-2026-31119686-SAEAC,,QUINTANA ROO,YNIMB000012-HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE LA PENÍNSULA DE YUCATÁN,,,,EPY-31-02-2026-31119686-SAEAC,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE RECIBIO EL INSUMO,,
2026-05-15,CARGA EXCEL,EPY-31-02-2026-31119695-SAEAC,EPY-31-02-2026-31119695-SAEAC,,QUINTANA ROO,YNIMB000012-HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE LA PENÍNSULA DE YUCATÁN,,,,EPY-31-02-2026-31119695-SAEAC,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE RECIBIO EL INSUMO,,
2026-05-15,CARGA EXCEL,IMB-04-02-2026-04113607-U013,IMB-04-02-2026-04113607-U013,,CAMPECHE,CCIMB001526-HOSPITAL GENERAL DE ESPECIALIDADES DR. JAVIER BUENFIL OSORIO,,,,IMB-04-02-2026-04113607-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE RECIBIO EL INSUMO,,
2026-05-15,CARGA EXCEL,IMB-15-02-2026-15103462-U013,IMB-15-02-2026-15103462-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15103462-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE RECIBIO EL INSUMO,,
2026-05-15,CARGA EXCEL,IMB-15-02-2026-15091621-U013,IMB-15-02-2026-15091621-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15091621-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE RECIBIO EL INSUMO,,
2026-05-15,CARGA EXCEL,RQU-30-02-2025-300565-E001,RQU-30-02-2025-300565-E001,,VERACRUZ,VZSSA017175-ALMACEN ESTATAL B VERACRUZ,,,,RQU-30-02-2025-300565-E001,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,NO COINCIDE LA DESCRIPCIÓN DEL INSUMO,,
2026-05-15,CARGA EXCEL,IMB-17-01-2026-17104130-U013,IMB-17-01-2026-17104130-U013,,MORELOS,MSIMB002486-C&M DISTRIBUIDORA DE MEDICAMENTOS Y MATERIAL DE CURACION S.A DE C.V,,,,IMB-17-01-2026-17104130-U013,,,,,,,,RECHAZADO,,,,,,,,OPERADOR LOGÍSTICO,,,EL INSUMO LLEV DIFERENTES MEDIDAS,,
2026-05-18,CARGA EXCEL,IMB-28-02-2026-28106684-U013,IMB-28-02-2026-28106684-U013,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28106684-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-18,CARGA EXCEL,IMB-23-02-2026-23105445-U013,IMB-23-02-2026-23105445-U013,,QUINTANA ROO,QRSSA017564-ALMACÉN ESTATAL DE LOS SERVICIOS ESTATALES DE SALUD ,,,,IMB-23-02-2026-23105445-U013,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,LA ENTIDAD SE PRONUNCIO DE NO RECEPCIÓN ,,
2026-05-18,CARGA EXCEL,IMB-15-02-2026-15114506-U013,IMB-15-02-2026-15114506-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15114506-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE RECIBIO EL INSUMO,,
2026-05-18,CARGA EXCEL,IMB-15-02-2026-15103462-U013,IMB-15-02-2026-15103462-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15103462-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE RECIBIO EL INSUMO,,
2026-05-18,CARGA EXCEL,IMB-30-02-2026-30116622-U013,IMB-30-02-2026-30116622-U013,,VERACRUZ,VZSSA017163-ALMACEN ESTATAL A VERACRUZ,,,,IMB-30-02-2026-30116622-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR LLEGO SIN CITA Y SE LE VA A RECIBIR EL 19 DE MAYO,,
2026-05-18,CARGA EXCEL,IMB-04-02-2026-04113615-U013,IMB-04-02-2026-04113615-U013,,CAMPECHE,CCSSA002101-ALMACEN GENERAL HEROES DE NACOZARI,,,,IMB-04-02-2026-04113615-U013,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,NO COINCIDE EL LOTE FISICO CON EL DE LA DOCUMENTACIÓN,,
2026-05-18,CARGA EXCEL,IMB-15-02-2026-15091692-U013,IMB-15-02-2026-15091692-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15091692-U013,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,El marbete viene con información incompleta Sin señaléticas y sin la leyenda de IMSS bienestar,,
2026-05-18,CARGA EXCEL,IMB-15-02-2026-15091690-U013,IMB-15-02-2026-15091690-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15091690-U013,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,El marbete viene con información incompleta Sin señaléticas y sin la leyenda de IMSS bienestar,,
2026-05-18,CARGA EXCEL,IMB-15-02-2026-15103542-U013,IMB-15-02-2026-15103542-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15103542-U013,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,El marbete viene con información incompleta Sin señaléticas y sin la leyenda de IMSS bienestar,,
2026-05-18,CARGA EXCEL,IMB-15-02-2026-15103482-U013,IMB-15-02-2026-15103482-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15103482-U013,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,El marbete viene con información incompleta Sin señaléticas y sin la leyenda de IMSS bienestar,,
2026-05-18,CARGA EXCEL,IMB-15-02-2026-15103481-U013,IMB-15-02-2026-15103481-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15103481-U013,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,El marbete viene con información incompleta Sin señaléticas y sin la leyenda de IMSS bienestar,,
2026-05-18,CARGA EXCEL,IMBO-26-02-2026-26074665-U013,IMBO-26-02-2026-26074665-U013,,SONORA,SRSSA001105-HOSPITAL INFANTIL DEL ESTADO DE SONORA,,,,IMBO-26-02-2026-26074665-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-18,CARGA EXCEL,IMB-12-02-2026-12091010-U013,IMB-12-02-2026-12091010-U013,,CHIAPAS,"CSSMP003133-COMERCIALIZADORA CHIAPANECA PENSIV, S.A. DE C.V.",,,,IMB-12-02-2026-12091010-U013,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,"EL ALMACEN NO PUEDE RESGUARDAR EL INSUMO, PERO RECIBIRA EL DÍA 19/05/2026",,
2026-05-18,CARGA EXCEL,IMB-07-02-2026-07102308-U013,IMB-07-02-2026-07102308-U013,,CHIAPAS,"CSSMP003133-COMERCIALIZADORA CHIAPANECA PENSIV, S.A. DE C.V.",,,,IMB-07-02-2026-07102308-U013,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,"EL ALMACEN NO PUEDE RESGUARDAR EL INSUMO, PERO RECIBIRA EL DÍA 19/05/2026",,
2026-05-18,CARGA EXCEL,IMB-07-02-2026-07102231-U013,IMB-07-02-2026-07102231-U013,,CHIAPAS,"CSSMP003133-COMERCIALIZADORA CHIAPANECA PENSIV, S.A. DE C.V.",,,,IMB-07-02-2026-07102231-U013,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,"EL ALMACEN NO PUEDE RESGUARDAR EL INSUMO, PERO RECIBIRA EL DÍA 19/05/2026",,
2026-05-18,CARGA EXCEL,IMB-07-02-2026-07113815-U013,IMB-07-02-2026-07113815-U013,,CHIAPAS,"CSSMP003133-COMERCIALIZADORA CHIAPANECA PENSIV, S.A. DE C.V.",,,,IMB-07-02-2026-07113815-U013,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,"EL ALMACEN NO PUEDE RESGUARDAR EL INSUMO, PERO RECIBIRA EL DÍA 19/05/2026",,
2026-05-18,CARGA EXCEL,IMB-07-02-2026-07102258-U013,IMB-07-02-2026-07102258-U013,,CHIAPAS,"CSSMP003133-COMERCIALIZADORA CHIAPANECA PENSIV, S.A. DE C.V.",,,,IMB-07-02-2026-07102258-U013,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,"EL ALMACEN NO PUEDE RESGUARDAR EL INSUMO, PERO RECIBIRA EL DÍA 19/05/2026",,
2026-05-18,CARGA EXCEL,IMB-07-02-2026-07102297-U013,IMB-07-02-2026-07102297-U013,,CHIAPAS,"CSSMP003133-COMERCIALIZADORA CHIAPANECA PENSIV, S.A. DE C.V.",,,,IMB-07-02-2026-07102297-U013,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,"EL ALMACEN NO PUEDE RESGUARDAR EL INSUMO, PERO RECIBIRA EL DÍA 19/05/2026",,
2026-05-18,CARGA EXCEL,IMB-07-02-2026-07102295-U013,IMB-07-02-2026-07102295-U013,,CHIAPAS,"CSSMP003133-COMERCIALIZADORA CHIAPANECA PENSIV, S.A. DE C.V.",,,,IMB-07-02-2026-07102295-U013,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,"EL ALMACEN NO PUEDE RESGUARDAR EL INSUMO, PERO RECIBIRA EL DÍA 19/05/2026",,
2026-05-18,CARGA EXCEL,IMB-07-02-2026-07102078-U013,IMB-07-02-2026-07102078-U013,,CHIAPAS,"CSSMP003133-COMERCIALIZADORA CHIAPANECA PENSIV, S.A. DE C.V.",,,,IMB-07-02-2026-07102078-U013,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,"EL ALMACEN NO PUEDE RESGUARDAR EL INSUMO, PERO RECIBIRA EL DÍA 19/05/2026",,
2026-05-18,CARGA EXCEL,IMB-07-02-2026-07102245-U013,IMB-07-02-2026-07102245-U013,,CHIAPAS,"CSSMP003133-COMERCIALIZADORA CHIAPANECA PENSIV, S.A. DE C.V.",,,,IMB-07-02-2026-07102245-U013,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,"EL ALMACEN NO PUEDE RESGUARDAR EL INSUMO, PERO RECIBIRA EL DÍA 19/05/2026",,
2026-05-18,CARGA EXCEL,IMB-07-02-2026-07102234-U013,IMB-07-02-2026-07102234-U013,,CHIAPAS,"CSSMP003133-COMERCIALIZADORA CHIAPANECA PENSIV, S.A. DE C.V.",,,,IMB-07-02-2026-07102234-U013,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,"EL ALMACEN NO PUEDE RESGUARDAR EL INSUMO, PERO RECIBIRA EL DÍA 19/05/2026",,
2026-05-18,CARGA EXCEL,IMB-12-02-2026-12091010-U013,IMB-12-02-2026-12091010-U013,,GUERRERO,GRSSA010522-ALMACEN CENTRAL II (ALMACEN BOLICHE),,,,IMB-12-02-2026-12091010-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE RECIBIO EL INSUMO,,
2026-05-18,CARGA EXCEL,HNO-20-02-2026-20117622-E001,HNO-20-02-2026-20117622-E001,,OAXACA,OCIMB000012-ALMACEN DELEGACIONAL IMSS-BIENESTAR OAXACA ,,,,HNO-20-02-2026-20117622-E001,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE RECIBIO EL INSUMO,,
2026-05-18,CARGA EXCEL,IMB-04-02-2026-04100842-SAEAC,IMB-04-02-2026-04100842-SAEAC,,CHIAPAS,CCIMB001526-HOSPITAL GENERAL DE ESPECIALIDADES DR. JAVIER BUENFIL OSORIO,,,,IMB-04-02-2026-04100842-SAEAC,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,SE RECHAZO POR FALTA DE ESPACIO,,
2026-05-18,CARGA EXCEL,IMB-04-02-2026-04100843-SAEAC,IMB-04-02-2026-04100843-SAEAC,,CHIAPAS,CCIMB001526-HOSPITAL GENERAL DE ESPECIALIDADES DR. JAVIER BUENFIL OSORIO,,,,IMB-04-02-2026-04100843-SAEAC,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,SE RECHAZO POR FALTA DE ESPACIO,,
2026-05-18,CARGA EXCEL,IMB-04-02-2026-04101868-U013,IMB-04-02-2026-04101868-U013,,CHIAPAS,CCIMB001526-HOSPITAL GENERAL DE ESPECIALIDADES DR. JAVIER BUENFIL OSORIO,,,,IMB-04-02-2026-04101868-U013,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,SE RECHAZO POR FALTA DE ESPACIO,,
2026-05-18,CARGA EXCEL,IMB-04-02-2026-04113555-SAEAC,IMB-04-02-2026-04113555-SAEAC,,CHIAPAS,CCIMB001526-HOSPITAL GENERAL DE ESPECIALIDADES DR. JAVIER BUENFIL OSORIO,,,,IMB-04-02-2026-04113555-SAEAC,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,SE RECHAZO POR FALTA DE ESPACIO,,
2026-05-18,CARGA EXCEL,IMB-04-02-2026-04113620-U013,IMB-04-02-2026-04113620-U013,,CHIAPAS,CCIMB001526-HOSPITAL GENERAL DE ESPECIALIDADES DR. JAVIER BUENFIL OSORIO,,,,IMB-04-02-2026-04113620-U013,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,SE RECHAZO POR FALTA DE ESPACIO,,
2026-05-18,CARGA EXCEL,IMB-21-02-2026-21105138-U013,IMB-21-02-2026-21105138-U013,,PUEBLA,PLSSA006306-ALMACÉN CENTRAL DE LOS SERVICIOS DE SALUD DEL ESTADO DE PUEBLA,,,,IMB-21-02-2026-21105138-U013,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,EN ESPERA DE VOLUMEN PARA SABER SI SE RECIBE ,,
2026-05-18,CARGA EXCEL,IMB-21-02-2026-21105138-U013,IMB-21-02-2026-21105138-U013,,PUEBLA,PLSSA006306-ALMACÉN CENTRAL DE LOS SERVICIOS DE SALUD DEL ESTADO DE PUEBLA,,,,IMB-21-02-2026-21105138-U013,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,EN ESPERA DE VOLUMEN PARA SABER SI SE RECIBE ,,
2026-05-18,CARGA EXCEL,IMB-21-02-2026-21105244-U013,IMB-21-02-2026-21105244-U013,,PUEBLA,PLSSA006306-ALMACÉN CENTRAL DE LOS SERVICIOS DE SALUD DEL ESTADO DE PUEBLA,,,,IMB-21-02-2026-21105244-U013,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,EN ESPERA DE VOLUMEN PARA SABER SI SE RECIBE ,,
2026-05-18,CARGA EXCEL,IMB-21-02-2026-21105244-U013,IMB-21-02-2026-21105244-U013,,PUEBLA,PLSSA006306-ALMACÉN CENTRAL DE LOS SERVICIOS DE SALUD DEL ESTADO DE PUEBLA,,,,IMB-21-02-2026-21105244-U013,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,EN ESPERA DE VOLUMEN PARA SABER SI SE RECIBE ,,
2026-05-18,CARGA EXCEL,IMB-21-02-2026-21105129-U013,IMB-21-02-2026-21105129-U013,,PUEBLA,PLSSA006306-ALMACÉN CENTRAL DE LOS SERVICIOS DE SALUD DEL ESTADO DE PUEBLA,,,,IMB-21-02-2026-21105129-U013,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,EN ESPERA DE VOLUMEN PARA SABER SI SE RECIBE ,,
2026-05-18,CARGA EXCEL,IMB-21-02-2026-21093514-U013,IMB-21-02-2026-21093514-U013,,PUEBLA,PLSSA006306-ALMACÉN CENTRAL DE LOS SERVICIOS DE SALUD DEL ESTADO DE PUEBLA,,,,IMB-21-02-2026-21093514-U013,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,EN ESPERA DE VOLUMEN PARA SABER SI SE RECIBE ,,
2026-05-19,CARGA EXCEL,IMB-16-02-2026-16103649-U013,IMB-16-02-2026-16103649-U013,,MICHOACAN DE OCAMPO,IMSSB20240207MORE-ALMACÉN CARELAB MICHOACÁN,,,,IMB-16-02-2026-16103649-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SE PRESENTA EN CLUES DIFERENTE A LA EMITIDA,,
2026-05-19,CARGA EXCEL,IMB-16-02-2026-16070059-U013,IMB-16-02-2026-16070059-U013,,MICHOACAN DE OCAMPO,IMSSB20240207MORE-ALMACÉN CARELAB MICHOACÁN,,,,IMB-16-02-2026-16070059-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SE PRESENTA EN CLUES DIFERENTE A LA EMITIDA,,
2026-05-19,CARGA EXCEL,IMB-16-02-2026-16092186-U013,IMB-16-02-2026-16092186-U013,,MICHOACAN DE OCAMPO,IMSSB20240207MORE-ALMACÉN CARELAB MICHOACÁN,,,,IMB-16-02-2026-16092186-U013,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,"iNDICAN QUE NO LLEVAN REGISTRO SANITARIO, AUNQUE EL INSUMO ES DE IMPORTACIÓN Y LLEVA EL PERMISO DE IMPORTACIÓN VIGENTE ",,
2026-05-19,CARGA EXCEL,IMB-16-02-2026-16103978-U013,IMB-16-02-2026-16103978-U013,,MICHOACAN DE OCAMPO,IMSSB20240207MORE-ALMACÉN CARELAB MICHOACÁN,,,,IMB-16-02-2026-16103978-U013,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,"iNDICAN QUE NO LLEVAN REGISTRO SANITARIO, AUNQUE EL INSUMO ES DE IMPORTACIÓN Y LLEVA EL PERMISO DE IMPORTACIÓN VIGENTE ",,
2026-05-19,CARGA EXCEL,IMB-18-02-2026-18115167-U013,IMB-18-02-2026-18115167-U013,,NAYARIT,NTIMB000015-HOSPITAL DE LA MUJER,,,,IMB-18-02-2026-18115167-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE RECIBIO EL INSUMO,,
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28116285-SAEAC,IMB-28-02-2026-28116285-SAEAC,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28116285-SAEAC,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28116275-SAEAC,IMB-28-02-2026-28116275-SAEAC,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28116275-SAEAC,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28116255-SAEAC,IMB-28-02-2026-28116255-SAEAC,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28116255-SAEAC,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28116250-SAEAC,IMB-28-02-2026-28116250-SAEAC,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28116250-SAEAC,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28116284-SAEAC,IMB-28-02-2026-28116284-SAEAC,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28116284-SAEAC,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28116340-U013,IMB-28-02-2026-28116340-U013,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28116340-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28116283-SAEAC,IMB-28-02-2026-28116283-SAEAC,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28116283-SAEAC,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28116237-SAEAC,IMB-28-02-2026-28116237-SAEAC,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28116237-SAEAC,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28116339-U013,IMB-28-02-2026-28116339-U013,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28116339-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28116236-SAEAC,IMB-28-02-2026-28116236-SAEAC,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28116236-SAEAC,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28116249-SAEAC,IMB-28-02-2026-28116249-SAEAC,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28116249-SAEAC,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28116277-SAEAC,IMB-28-02-2026-28116277-SAEAC,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28116277-SAEAC,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28116247-SAEAC,IMB-28-02-2026-28116247-SAEAC,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28116247-SAEAC,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28116248-SAEAC,IMB-28-02-2026-28116248-SAEAC,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28116248-SAEAC,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28116273-SAEAC,IMB-28-02-2026-28116273-SAEAC,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28116273-SAEAC,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28116337-U013,IMB-28-02-2026-28116337-U013,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28116337-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28116343-U013,IMB-28-02-2026-28116343-U013,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28116343-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28116238-SAEAC,IMB-28-02-2026-28116238-SAEAC,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28116238-SAEAC,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28077241-SAEAC,IMB-28-02-2026-28077241-SAEAC,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28077241-SAEAC,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,ORDENES CANCELADAS,,
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28077243-SAEAC,IMB-28-02-2026-28077243-SAEAC,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28077243-SAEAC,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,ORDENES CANCELADAS,,
